Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,AwayOVA,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff
2018-08-25,Liverpool,Brighton,1,0,H,83,76,7,2,6,75,46,0.5526315789473685,6,0,6,1.0,2,3,40,-20,0.2368421052631578,3,4,-1,0.5,0,0,0,0,0,0,0,0,,,3,35,66,0.3157894736842107,0.5,7
2018-08-25,Southampton,Leicester,1,2,A,76,78,-2,2,1,36,-19,0.1842105263157894,1,2,-1,0.0,2,3,47,-4,0.3157894736842105,3,2,1,0.5,0,0,0,0,0,0,0,0,,,-2,-11,-15,-0.1315789473684211,-0.5,-2
2018-08-25,Wolves,Man City,1,1,D,77,85,-8,2,1,-1,-1,0.0,2,4,-2,0.0,2,6,100,79,0.8421052631578947,8,1,7,1.0,0,0,0,0,0,0,0,0,,,-5,-101,-80,-0.8421052631578947,-1.0,-9
2018-08-26,Fulham,Burnley,4,2,H,75,77,-2,2,0,-1,-1,0.0,1,5,-4,0.0,2,1,54,-3,0.3684210526315789,1,3,-2,0.0,0,0,0,0,0,0,0,0,,,-1,-55,2,-0.3684210526315789,0.0,-2
2018-08-26,Newcastle,Chelsea,1,2,A,76,83,-7,2,1,44,-8,0.3157894736842105,1,2,-1,0.0,2,6,70,24,0.5526315789473685,6,2,4,1.0,0,0,0,0,0,0,0,0,,,-5,-26,-32,-0.23684210526315796,-1.0,-5
2018-08-26,Watford,Crystal Palace,2,1,H,77,77,0,2,6,41,-20,0.2894736842105263,5,1,4,1.0,2,3,44,-10,0.2894736842105263,2,2,0,0.5,0,0,0,0,0,0,0,0,,,3,-3,-10,0.0,0.5,4
2018-08-27,Man United,Tottenham,0,3,A,82,83,-1,2,3,81,40,0.6578947368421053,4,4,0,0.5,2,6,77,38,0.6052631578947368,5,2,3,1.0,0,0,0,0,0,0,0,0,,,-3,4,2,0.052631578947368474,-0.5,-3
2018-09-01,Brighton,Fulham,2,2,D,76,75,1,3,3,40,-20,0.2368421052631578,3,5,-2,0.3333333333333333,3,3,-1,-1,0.0,5,7,-2,0.3333333333333333,0,0,0,0,0,0,0,0,,,0,41,-19,0.2368421052631578,0.0,0
2018-09-01,Crystal Palace,Southampton,0,2,A,77,76,1,3,3,44,-10,0.2894736842105263,3,4,-1,0.3333333333333333,3,1,36,-19,0.1842105263157894,2,4,-2,0.0,0,0,0,0,0,0,0,0,,,2,8,9,0.10526315789473692,0.3333333333333333,1
2018-09-01,Everton,Huddersfield,1,1,D,79,74,5,2,4,49,-14,0.3421052631578947,4,3,1,0.5,3,1,37,-30,0.2368421052631578,1,9,-8,0.0,0,0,0,0,0,0,0,0,,,3,12,16,0.10526315789473689,0.5,9
2018-09-01,Leicester,Liverpool,1,2,A,78,83,-5,3,6,47,-4,0.3157894736842105,5,3,2,0.6666666666666666,3,9,75,46,0.5526315789473685,7,0,7,1.0,0,0,0,0,0,0,0,0,,,-3,-28,-50,-0.23684210526315796,-0.33333333333333337,-5
2018-09-01,Man City,Newcastle,2,1,H,85,76,9,3,7,100,79,0.8421052631578947,9,2,7,0.6666666666666666,3,1,44,-8,0.3157894736842105,2,4,-2,0.0,0,0,0,0,0,0,0,0,,,6,56,87,0.5263157894736842,0.6666666666666666,9
2018-09-01,West Ham,Wolves,0,1,A,78,77,1,2,0,42,-20,0.2631578947368421,1,7,-6,0.0,3,2,-1,-1,0.0,3,5,-2,0.0,0,0,0,0,0,0,0,0,,,-2,43,-19,0.2631578947368421,0.0,-4
2018-09-02,Burnley,Man United,0,2,A,77,82,-5,3,1,54,-3,0.3684210526315789,3,7,-4,0.0,3,3,81,40,0.6578947368421053,4,7,-3,0.3333333333333333,0,0,0,0,0,0,0,0,,,-2,-27,-43,-0.2894736842105264,-0.3333333333333333,-1
2018-09-02,Cardiff,Arsenal,2,3,A,73,82,-9,2,2,-1,-1,0.0,0,0,0,0.0,3,3,63,23,0.5,5,6,-1,0.3333333333333333,0,0,0,0,0,0,0,0,,,-1,-64,-24,-0.5,-0.3333333333333333,1
2018-09-02,Watford,Tottenham,2,1,H,77,83,-6,3,9,41,-20,0.2894736842105263,7,2,5,1.0,3,9,77,38,0.6052631578947368,8,2,6,1.0,0,0,0,0,0,0,0,0,,,0,-36,-58,-0.3157894736842105,0.0,-1
2018-09-15,Chelsea,Cardiff,4,1,H,83,73,10,3,9,70,24,0.5526315789473685,8,3,5,1.0,3,2,-1,-1,0.0,2,3,-1,0.0,0,0,0,0,0,0,0,0,,,7,71,25,0.5526315789473685,1.0,6
2018-09-15,Huddersfield,Crystal Palace,0,1,A,74,77,-3,4,2,37,-30,0.2368421052631578,2,10,-8,0.0,4,3,44,-10,0.2894736842105263,3,6,-3,0.25,0,0,0,0,0,0,1,0,,,-1,-7,-20,-0.05263157894736853,-0.25,-5
2018-09-15,Man City,Fulham,3,0,H,85,75,10,4,10,100,79,0.8421052631578947,11,3,8,0.75,4,4,-1,-1,0.0,7,9,-2,0.25,0,0,0,0,0,0,0,0,,,6,101,80,0.8421052631578947,0.5,10
2018-09-15,Newcastle,Arsenal,1,2,A,76,82,-6,4,1,44,-8,0.3157894736842105,3,6,-3,0.0,4,6,63,23,0.5,8,8,0,0.5,0,0,0,0,0,0,0,0,,,-5,-19,-31,-0.1842105263157895,-0.5,-3
2018-09-15,Tottenham,Liverpool,1,2,A,83,83,0,4,9,77,38,0.6052631578947368,9,4,5,0.75,4,12,75,46,0.5526315789473685,9,1,8,1.0,0,0,0,0,1,0,0,0,,,-3,2,-8,0.05263157894736836,-0.25,-3
2018-09-15,Watford,Man United,1,2,A,77,82,-5,4,12,41,-20,0.2894736842105263,9,3,6,1.0,4,6,81,40,0.6578947368421053,6,7,-1,0.5,1,0,0,0,0,0,0,0,,,6,-40,-60,-0.368421052631579,0.5,7
2018-09-16,Everton,West Ham,1,3,A,79,78,1,3,5,49,-14,0.3421052631578947,5,4,1,0.3333333333333333,3,0,42,-20,0.2631578947368421,1,8,-7,0.0,0,0,0,0,0,0,0,0,,,5,7,6,0.0789473684210526,0.3333333333333333,8
2018-09-16,Wolves,Burnley,1,0,H,77,77,0,4,5,-1,-1,0.0,4,5,-1,0.25,4,1,54,-3,0.3684210526315789,3,9,-6,0.0,0,0,0,0,0,0,1,0,,,4,-55,2,-0.3684210526315789,0.25,5
2018-09-17,Southampton,Brighton,2,2,D,76,76,0,4,4,36,-19,0.1842105263157894,4,4,0,0.25,4,4,40,-20,0.2368421052631578,5,7,-2,0.25,0,0,0,0,0,0,0,0,,,0,-4,1,-0.05263157894736839,0.0,2
2018-09-22,Brighton,Tottenham,1,2,A,76,83,-7,5,5,40,-20,0.2368421052631578,7,9,-2,0.2,5,9,77,38,0.6052631578947368,10,6,4,0.6,0,0,0,0,0,0,0,0,0.2,0.6,-4,-37,-58,-0.36842105263157904,-0.39999999999999997,-6
2018-09-22,Cardiff,Man City,0,5,A,73,85,-12,4,2,-1,-1,0.0,3,7,-4,0.0,5,13,100,79,0.8421052631578947,14,3,11,0.8,0,0,0,0,0,0,0,0,,0.8,-11,-101,-80,-0.8421052631578947,-0.8,-15
2018-09-22,Crystal Palace,Newcastle,0,0,D,77,76,1,5,6,44,-10,0.2894736842105263,4,6,-2,0.4,5,1,44,-8,0.3157894736842105,4,8,-4,0.0,0,0,0,0,0,0,1,0,0.4,0.0,5,0,-2,-0.02631578947368418,0.4,2
2018-09-22,Fulham,Watford,1,1,D,75,77,-2,5,4,-1,-1,0.0,7,12,-5,0.2,5,12,41,-20,0.2894736842105263,10,5,5,0.8,0,0,0,0,0,0,0,0,0.2,0.8,-8,-42,19,-0.2894736842105263,-0.6000000000000001,-10
2018-09-22,Leicester,Huddersfield,3,1,H,78,74,4,4,6,47,-4,0.3157894736842105,6,5,1,0.5,5,2,37,-30,0.2368421052631578,2,11,-9,0.0,0,0,0,0,0,0,0,0,,0.0,4,10,26,0.07894736842105271,0.5,10
2018-09-22,Liverpool,Southampton,3,0,H,83,76,7,5,15,75,46,0.5526315789473685,11,2,9,1.0,5,5,36,-19,0.1842105263157894,6,6,0,0.2,1,1,0,0,0,0,0,0,1.0,0.2,10,39,65,0.3684210526315791,0.8,9
2018-09-22,Man United,Wolves,1,1,D,82,77,5,5,9,81,40,0.6578947368421053,8,8,0,0.6,5,8,-1,-1,0.0,5,5,0,0.4,0,0,0,0,0,0,0,0,0.6,0.4,1,82,41,0.6578947368421053,0.19999999999999996,0
2018-09-23,Arsenal,Everton,2,0,H,82,79,3,5,9,63,23,0.5,10,9,1,0.6,4,5,49,-14,0.3421052631578947,6,7,-1,0.25,1,0,0,0,0,0,0,0,0.6,,4,14,37,0.1578947368421053,0.35,2
2018-09-23,West Ham,Chelsea,0,0,D,78,83,-5,4,3,42,-20,0.2631578947368421,4,9,-5,0.25,4,12,70,24,0.5526315789473685,12,4,8,1.0,0,0,0,0,1,0,0,0,,,-9,-28,-44,-0.2894736842105264,-0.75,-13
2018-09-29,Arsenal,Watford,2,0,H,82,77,5,6,12,63,23,0.5,12,9,3,0.6666666666666666,6,13,41,-20,0.2894736842105263,11,6,5,0.6666666666666666,1,0,0,0,0,0,0,0,0.8,0.6,-1,22,43,0.21052631578947367,0.0,-2
2018-09-29,Chelsea,Liverpool,1,1,D,83,83,0,5,13,70,24,0.5526315789473685,12,4,8,0.8,6,18,75,46,0.5526315789473685,14,2,12,1.0,0,0,0,0,1,1,0,0,0.8,1.0,-5,-5,-22,0.0,-0.19999999999999996,-4
2018-09-29,Everton,Fulham,3,0,H,79,75,4,5,5,49,-14,0.3421052631578947,6,9,-3,0.2,6,5,-1,-1,0.0,8,13,-5,0.16666666666666666,0,0,0,0,0,0,0,0,0.2,0.2,0,50,-13,0.3421052631578947,0.033333333333333354,2
2018-09-29,Huddersfield,Tottenham,0,2,A,74,83,-9,6,2,37,-30,0.2368421052631578,3,14,-11,0.0,6,12,77,38,0.6052631578947368,12,7,5,0.6666666666666666,0,0,0,0,0,0,0,0,0.0,0.6,-10,-40,-68,-0.36842105263157904,-0.6666666666666666,-16
2018-09-29,Man City,Brighton,2,0,H,85,76,9,6,16,100,79,0.8421052631578947,19,3,16,0.8333333333333334,6,5,40,-20,0.2368421052631578,8,11,-3,0.16666666666666666,1,0,0,0,0,0,0,0,0.8,0.2,11,60,99,0.605263157894737,0.6666666666666667,19
2018-09-29,Newcastle,Leicester,0,2,A,76,78,-2,6,2,44,-8,0.3157894736842105,4,8,-4,0.0,5,9,47,-4,0.3157894736842105,9,6,3,0.6,0,0,0,0,0,0,0,0,0.0,0.6,-7,-3,-4,0.0,-0.6,-7
2018-09-29,West Ham,Man United,3,1,H,78,82,-4,5,4,42,-20,0.2631578947368421,4,9,-5,0.2,6,10,81,40,0.6578947368421053,9,9,0,0.5,0,0,0,0,0,0,0,0,0.2,0.4,-6,-39,-60,-0.3947368421052632,-0.3,-5
2018-09-29,Wolves,Southampton,2,0,H,77,76,1,6,9,-1,-1,0.0,6,6,0,0.3333333333333333,6,5,36,-19,0.1842105263157894,6,9,-3,0.16666666666666666,0,0,0,0,0,0,0,0,0.4,0.2,4,-37,18,-0.1842105263157894,0.16666666666666666,3
2018-09-30,Cardiff,Burnley,1,2,A,73,77,-4,5,2,-1,-1,0.0,3,12,-9,0.0,5,1,54,-3,0.3684210526315789,3,10,-7,0.0,0,0,1,0,0,0,1,0,0.0,0.0,1,-55,2,-0.3684210526315789,0.0,-2
2018-10-05,Brighton,West Ham,1,0,H,76,78,-2,7,5,40,-20,0.2368421052631578,8,13,-5,0.14285714285714285,6,7,42,-20,0.2631578947368421,7,10,-3,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,0.4,-2,-2,0,-0.026315789473684292,-0.19047619047619047,-2
2018-10-06,Burnley,Huddersfield,1,1,D,77,74,3,6,4,54,-3,0.3684210526315789,5,11,-6,0.16666666666666666,7,2,37,-30,0.2368421052631578,3,16,-13,0.0,0,0,0,0,0,0,1,0,0.2,0.0,2,17,27,0.13157894736842113,0.16666666666666666,7
2018-10-06,Crystal Palace,Wolves,0,1,A,77,77,0,6,7,44,-10,0.2894736842105263,4,6,-2,0.3333333333333333,7,12,-1,-1,0.0,8,6,2,0.42857142857142855,0,0,0,0,0,0,0,0,0.2,0.6,-5,45,-9,0.2894736842105263,-0.09523809523809523,-4
2018-10-06,Leicester,Everton,1,2,A,78,79,-1,6,12,47,-4,0.3157894736842105,11,6,5,0.6666666666666666,6,8,49,-14,0.3421052631578947,9,9,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.8,0.4,4,-2,10,-0.02631578947368418,0.3333333333333333,5
2018-10-06,Man United,Newcastle,3,2,H,82,76,6,7,10,81,40,0.6578947368421053,10,12,-2,0.42857142857142855,7,2,44,-8,0.3157894736842105,4,10,-6,0.0,0,0,0,0,0,0,0,0,0.4,0.0,8,37,48,0.3421052631578948,0.42857142857142855,4
2018-10-06,Tottenham,Cardiff,1,0,H,83,73,10,7,15,77,38,0.6052631578947368,14,7,7,0.7142857142857143,6,2,-1,-1,0.0,4,14,-10,0.0,0,0,0,0,0,0,1,0,0.6,0.0,13,78,39,0.6052631578947368,0.7142857142857143,17
2018-10-07,Fulham,Arsenal,1,5,A,75,82,-7,7,5,-1,-1,0.0,8,16,-8,0.14285714285714285,7,15,63,23,0.5,14,9,5,0.7142857142857143,0,0,0,0,1,1,0,0,0.2,1.0,-10,-64,-24,-0.5,-0.5714285714285714,-13
2018-10-07,Liverpool,Man City,0,0,D,83,85,-2,7,19,75,46,0.5526315789473685,15,3,12,0.8571428571428571,7,19,100,79,0.8421052631578947,21,3,18,0.8571428571428571,0,0,0,0,1,0,0,0,0.8,0.8,0,-25,-33,-0.2894736842105262,0.0,-6
2018-10-07,Southampton,Chelsea,0,3,A,76,83,-7,7,5,36,-19,0.1842105263157894,6,11,-5,0.14285714285714285,6,14,70,24,0.5526315789473685,13,5,8,0.6666666666666666,0,0,0,0,0,0,0,0,0.2,0.6,-9,-34,-43,-0.3684210526315791,-0.5238095238095237,-13
2018-10-20,Cardiff,Fulham,4,2,H,73,75,-2,7,2,-1,-1,0.0,4,15,-11,0.0,8,5,-1,-1,0.0,9,21,-12,0.125,0,0,1,1,0,0,0,0,0.0,0.0,-3,0,0,0.0,-0.125,1
2018-10-20,Chelsea,Man United,2,2,D,83,82,1,7,17,70,24,0.5526315789473685,16,5,11,0.7142857142857143,8,13,81,40,0.6578947368421053,13,14,-1,0.5,0,0,0,0,0,0,0,0,0.6,0.6,4,-11,-16,-0.10526315789473684,0.2142857142857143,12
2018-10-20,Huddersfield,Liverpool,0,1,A,74,83,-9,8,3,37,-30,0.2368421052631578,4,17,-13,0.0,8,20,75,46,0.5526315789473685,15,3,12,0.75,0,0,0,0,0,0,0,0,0.0,0.6,-17,-38,-76,-0.3157894736842107,-0.75,-25
2018-10-20,Man City,Burnley,5,0,H,85,77,8,8,20,100,79,0.8421052631578947,21,3,18,0.75,7,5,54,-3,0.3684210526315789,6,12,-6,0.14285714285714285,0,0,0,0,0,0,0,0,0.8,0.2,15,46,82,0.47368421052631576,0.6071428571428572,24
2018-10-20,Newcastle,Brighton,0,1,A,76,76,0,8,2,44,-8,0.3157894736842105,6,13,-7,0.0,8,8,40,-20,0.2368421052631578,9,13,-4,0.25,0,0,0,0,0,0,0,0,0.0,0.2,-6,4,12,0.07894736842105271,-0.25,-3
2018-10-20,West Ham,Tottenham,0,1,A,78,83,-5,7,7,42,-20,0.2631578947368421,7,11,-4,0.2857142857142857,8,18,77,38,0.6052631578947368,15,7,8,0.75,0,0,0,0,1,0,0,0,0.4,0.6,-11,-35,-58,-0.34210526315789475,-0.4642857142857143,-12
2018-10-20,Wolves,Watford,0,2,A,77,77,0,8,15,-1,-1,0.0,9,6,3,0.5,7,13,41,-20,0.2894736842105263,11,8,3,0.5714285714285714,0,0,0,0,0,0,0,0,0.8,0.4,2,-42,19,-0.2894736842105263,-0.0714285714285714,0
2018-10-21,Everton,Crystal Palace,2,0,H,79,77,2,7,11,49,-14,0.3421052631578947,11,10,1,0.42857142857142855,7,7,44,-10,0.2894736842105263,4,7,-3,0.2857142857142857,0,0,0,0,0,0,0,0,0.4,0.2,4,5,-4,0.05263157894736836,0.14285714285714285,4
2018-10-22,Arsenal,Leicester,3,1,H,82,78,4,8,18,63,23,0.5,19,10,9,0.75,7,12,47,-4,0.3157894736842105,12,8,4,0.5714285714285714,1,1,0,0,0,0,0,0,1.0,0.6,6,16,27,0.1842105263157895,0.1785714285714286,5
2018-10-27,Brighton,Wolves,1,0,H,76,77,-1,9,11,40,-20,0.2368421052631578,10,13,-3,0.3333333333333333,9,15,-1,-1,0.0,9,8,1,0.4444444444444444,0,0,0,0,0,0,0,0,0.4,0.6,-4,41,-19,0.2368421052631578,-0.1111111111111111,-4
2018-10-27,Leicester,West Ham,1,1,D,78,78,0,8,12,47,-4,0.3157894736842105,13,11,2,0.5,8,7,42,-20,0.2631578947368421,7,12,-5,0.25,0,0,0,0,0,0,0,0,0.4,0.4,5,5,16,0.05263157894736842,0.25,7
2018-10-27,Liverpool,Cardiff,4,1,H,83,73,10,9,23,75,46,0.5526315789473685,16,3,13,0.7777777777777778,8,5,-1,-1,0.0,8,17,-9,0.125,0,0,0,0,0,0,0,0,0.6,0.2,18,76,47,0.5526315789473685,0.6527777777777778,22
2018-10-27,Southampton,Newcastle,0,0,D,76,76,0,8,5,36,-19,0.1842105263157894,6,14,-8,0.125,9,2,44,-8,0.3157894736842105,6,14,-8,0.0,0,0,1,0,0,0,1,0,0.2,0.0,3,-8,-11,-0.1315789473684211,0.125,0
2018-10-27,Watford,Huddersfield,3,0,H,77,74,3,8,16,41,-20,0.2894736842105263,13,8,5,0.625,9,3,37,-30,0.2368421052631578,4,18,-14,0.0,0,0,0,0,0,0,0,0,0.4,0.0,13,4,10,0.05263157894736853,0.625,19
2018-10-28,Burnley,Chelsea,0,4,A,77,83,-6,8,5,54,-3,0.3684210526315789,6,17,-11,0.125,8,18,70,24,0.5526315789473685,18,7,11,0.625,0,0,0,0,0,0,0,0,0.2,0.4,-13,-16,-27,-0.18421052631578955,-0.5,-22
2018-10-28,Crystal Palace,Arsenal,2,2,D,77,82,-5,8,7,44,-10,0.2894736842105263,4,9,-5,0.25,9,21,63,23,0.5,22,11,11,0.7777777777777778,0,0,0,0,1,1,0,0,0.2,1.0,-14,-19,-33,-0.21052631578947367,-0.5277777777777778,-16
2018-10-28,Man United,Everton,2,1,H,82,79,3,9,14,81,40,0.6578947368421053,15,16,-1,0.4444444444444444,8,14,49,-14,0.3421052631578947,13,10,3,0.5,0,0,0,0,1,0,0,0,0.4,0.6,0,32,54,0.3157894736842106,-0.05555555555555558,-4
2018-10-29,Tottenham,Man City,0,1,A,83,85,-2,9,21,77,38,0.6052631578947368,16,7,9,0.7777777777777778,9,23,100,79,0.8421052631578947,26,3,23,0.7777777777777778,1,0,0,0,0,0,0,0,0.8,0.8,-2,-23,-41,-0.23684210526315785,0.0,-14
2018-11-03,Arsenal,Liverpool,1,1,D,82,83,-1,10,22,63,23,0.5,24,13,11,0.7,10,26,75,46,0.5526315789473685,20,4,16,0.8,0,0,0,0,0,0,0,0,0.8,0.6,-4,-12,-23,-0.052631578947368474,-0.10000000000000009,-5
2018-11-03,Cardiff,Leicester,0,1,A,73,78,-5,9,5,-1,-1,0.0,9,21,-12,0.1111111111111111,9,13,47,-4,0.3157894736842105,14,12,2,0.4444444444444444,0,0,0,0,0,0,0,0,0.2,0.4,-8,-48,3,-0.3157894736842105,-0.3333333333333333,-14
2018-11-03,Everton,Brighton,3,1,H,79,76,3,9,14,49,-14,0.3421052631578947,14,12,2,0.4444444444444444,10,14,40,-20,0.2368421052631578,11,13,-2,0.4,0,0,0,0,1,0,0,0,0.6,0.6,0,9,6,0.10526315789473689,0.0444444444444444,4
2018-11-03,Newcastle,Watford,1,0,H,76,77,-1,10,3,44,-8,0.3157894736842105,6,14,-8,0.0,9,19,41,-20,0.2894736842105263,16,8,8,0.6666666666666666,0,0,0,0,0,0,0,0,0.0,0.4,-16,3,12,0.02631578947368418,-0.6666666666666666,-16
2018-11-03,West Ham,Burnley,4,2,H,78,77,1,9,8,42,-20,0.2631578947368421,8,13,-5,0.2222222222222222,9,5,54,-3,0.3684210526315789,6,21,-15,0.1111111111111111,0,0,0,0,0,0,0,0,0.2,0.2,3,-12,-17,-0.10526315789473684,0.1111111111111111,10
2018-11-03,Wolves,Tottenham,2,3,A,77,83,-6,10,15,-1,-1,0.0,9,9,0,0.4,10,21,77,38,0.6052631578947368,16,8,8,0.7,0,0,0,0,0,0,0,0,0.4,0.8,-6,-78,-39,-0.6052631578947368,-0.29999999999999993,-8
2018-11-04,Chelsea,Crystal Palace,3,1,H,83,77,6,9,21,70,24,0.5526315789473685,22,7,15,0.6666666666666666,9,8,44,-10,0.2894736842105263,6,11,-5,0.2222222222222222,0,0,0,0,0,0,0,0,0.4,0.2,13,26,34,0.26315789473684215,0.4444444444444444,20
2018-11-04,Man City,Southampton,6,1,H,85,76,9,10,26,100,79,0.8421052631578947,27,3,24,0.8,9,6,36,-19,0.1842105263157894,6,14,-8,0.1111111111111111,0,0,0,0,0,0,0,0,0.8,0.0,20,64,98,0.6578947368421053,0.6888888888888889,32
2018-11-05,Huddersfield,Fulham,1,0,H,74,75,-1,10,3,37,-30,0.2368421052631578,4,21,-17,0.0,9,5,-1,-1,0.0,11,25,-14,0.1111111111111111,0,0,0,0,0,0,1,0,0.0,0.0,-2,38,-29,0.2368421052631578,-0.1111111111111111,-3
